カテゴリー,問題番号,問題,選択肢,正解,解説
通関実務,58-7-2,税関長は、関税暫定措置法第8条の4の規定に基づき、輸入申告がされた貨物について特恵受益国等原産品であるかどうかの確認を行う方法として、当該貨物を輸入する者に対し、当該貨物が特恵受益国等原産品であることを明らかにする資料の提供を求めることはできない。,○×,×,税関長は、輸入申告がされた貨物について、特恵税率の適用を受けようとする貨物が締約国の原産品であるかどうかの確認をするために必要があるときは、輸入者に対し、原産品であることを明らかにする資料の提供を求めることができる(暫8条の4第1項1号)。
通関実務,58-7-3,税関長が、関税暫定措置法第12条の4の規定に基づき、輸入申告がされた貨物について経済連携協定の規定に基づく協定締約国の原産品であることの確認を行うことが可能となる期間は、いずれの経済連携協定の規定に基づく関税の譲許の便益の適用を受けようとしたかによらず、当該原産品の輸入申告の日から5年間とされている。,○×,×,税関長は、輸入申告がされた貨物について、EPA税率の適用を受けようとする貨物が締約国の原産品であるかどうかの確認をするために必要があるときは、確認を行うことができるが(暫12条の4第1項)、特に期間は限定されていない。
通関実務,58-7-4,税関長は、関税暫定措置法第12条の4の規定に基づき、輸入申告がされた貨物について包括的な経済上の連携に関する日本国とグレートブリテン及び北アイルランド連合王国との間の協定の規定に基づく協定締約国の原産品であることの確認を行う方法として、英国の税関当局に対し、当該貨物が当該原産品であることを明らかにする資料の提供を求めることができる。,○×,○,税関長は、輸入申告がされた貨物について、EPA税率の適用を受けようとする貨物が締約国の原産品であるかどうかの確認をするために必要があるときは、権限ある当局（原産地証明書の発給権限や認定輸出者の認定の権限がある機関のこと。）、締約国の税関当局、輸出者又は生産者に対し、貨物について質問し、又は貨物が原産品であることを明らかにする資料の提供を求めることができる(暫12条の4第1項)。包括的な経済上の連携に関する日本国とグレートブリテン及び北アイルランド連合王国との間の協定とは英国協定であり、英国の税関当局は締約国の税関当局なので、正しい。
通関実務,58-7-5,税関長は、関税暫定措置法第12条の4の規定に基づき、輸入申告がされた貨物について日本国とアメリカ合衆国との間の貿易協定の規定に基づく協定締約国の原産品であることの確認を行う方法として、当該貨物を輸入する者に対し、当該貨物が当該原産品であることを明らかにする資料の提供を求めることができる。,○×,○,税関長は、輸入申告がされた貨物について、EPA税率の適用を受けようとする貨物が締約国の原産品であるかどうかの確認をするために必要があるときは、輸入者に対し、原産品であることを明らかにする資料の提供を求めることができる(暫12条の4第1項)。
通関実務,58-13-1,本船扱いの承認を受けて輸出しようとする貨物を外国貿易船に積み込んだ後、輸出の許可を受けた場合においては、当該貨物に係る関税法第2条第1項第2号（定義）に規定する輸出の具体的な時期は、その輸出の許可を受けた時とすることとされている。,○×,○,関税法の「輸出」の具体的な時期は、原則として外国に仕向けられた船舶又は航空機に、外国に向けて貨物を積み込んだ時であるが、いくつか例外がある(関通2-5)。本船扱いの承認を受けて輸出しようとする貨物を外国貿易船に積み込んだ後、輸出の許可を受けた場合においては、その輸出の許可を受けた時とされている。
通関実務,58-13-2,輸出の許可と保税運送の承認とを併せて受けて運送された貨物が船積港で不積みになり保税運送を承認した税関に返送される場合においては、税関長は、新たな保税運送の手続をさせることなく、不積みかつ返送となる旨を記載した申出書に輸出許可書（運送承認書兼用）を添付して提出することにより保税運送を認めることができることとされている。,○×,○,輸出の許可を受ける貨物につき保税運送しようとする場合は、貨物の輸出申告の際に併せて保税運送の申告を行うことができ、輸出許可と保税運送の承認とを併せて受けることができる。このとき、運送された貨物が船積港で不積み（積み込まないこと。）になり保税運送を承認した税関に返送されるなら、返送するための運送も保税運送である。しかし、税関長は、返送するための運送について新たに保税運送の手続をさせるのではなく、不積みかつ返送となる旨を記載した申出書に輸出許可書（運送承認書兼用）を添付して提出することにより保税運送を認めることができることとされている(関通63-16(5))。試験での出題は珍しい規定である。
通関実務,58-13-3,本邦から外国に向けて外国貨物を積み戻す場合において、その積み戻される外国貨物が仮に陸揚げされた貨物以外の貨物であるときは、関税法第70条（証明又は確認）の規定が準用され、関税関係法令以外の法令の規定により輸出に関して許可を必要とする貨物については、積戻し申告の際、その許可を受けている旨を税関に証明しなければならない。,○×,○,積戻しをするには積戻し申告を行うが、基本的には輸出申告の手続が準用されるので、他法令の証明又は確認を要するのが原則である(関75条)。例外として仮陸揚貨物の積戻しは積戻し申告不要だが(関通21-5(2))、本問はその場合を除外しているので、正しい。
通関実務,58-13-4,輸出される郵便物について、郵送の際の重量制限等の理由により、同一差出人から同一名宛人に対し、分割の上同一時期に郵送された場合において、その分割されたそれぞれの郵便物の価格が20万円以下であっても、それらの価格を合計した額が20万円を超えるときは、輸出申告をしなければならないこととされている。,○×,○,郵送の際の重量制限等の理由により、同一差出人から同一名宛人に対し、分割のうえ同一時期に郵送された郵便物については、分割されたすべての郵便物の価格を合計した額により、20万円以下かどうかを判断する(関通76-4-2(3))。バラバラに郵送されても、差出人も名宛人（受取人として指定された者）も時期も同じ郵送であれば、実質的に同一の郵送だからである。そうすると、合計額が20万円を超えるなら、郵便物の簡易手続によらず普通の貨物として輸出申告をすることとなる。
通関実務,58-13-5,貨物の輸出に関して外国為替及び外国貿易法第48条第1項の規定による経済産業大臣の許可を受けなければならない爆発物について、その輸出申告に際し、当該経済産業大臣の許可を受けたと偽った申告をして輸出しようとした者は、関税法第111条第1項第1号及び第3項の規定に基づき、許可を受けないで輸出する罪に該当する違反行為があったものとして罰せられることがある。,○×,×,関税法111条1項1号及び3項は許可を受けないで輸出する罪について定めているが、この許可とは税関長の輸出許可であり、外為法の許可ではない。なお、外為法の許可を受けずに輸出することやその未遂は、外為法では罪として定められている(外為法69条の6第1項2号、3項)。かなり細かいことを問われているようだが、各法律に定めている罰則は、通常その法律に違反した場合の罰則であると分かっていれば正解を導くことはできる。そこまで分かっていなくても、外為法は関税法の他法令なのに関税法で罰則を定めるという点に違和感を持つことはできるかもしれない。
通関実務,58-16-1,輸入者が、EU協定に基づく輸出者によって作成された原産地に関する申告（輸出者自己申告）によりEU協定税率の適用を要求する場合には、当該輸出者が英語以外の言語であってEU協定附属書３-D（原産地に関する申告文）に規定されているものにより、その申告文を作成することができることとされている。,○×,○,EPA税率を適用するため税関に提出する締約国原産品申告書に使用する言語について、RCEP協定のように英語と指定されている場合もあるが(関通68-5-11の3(2)ヘ)、EU協定では英語以外にも使用できる言語がある(関通68-5-11の3(2)ハ)。試験において、申告文の使用可能言語について問われることは珍しい。
通関実務,58-16-2,税関長は、関税暫定措置法第12条の4（経済連携協定に基づく締約国原産品であることの確認）の規定に基づき、輸入申告がされた貨物についてEU協定の規定に基づく協定締約国の原産品であることの確認を行う方法として、当該貨物を輸入する者に対し、当該貨物が当該原産品であることを明らかにする資料の提供を求めることができる。,○×,○,税関長は、輸入申告がされた貨物について、EPA税率の適用を受けようとする貨物が締約国の原産品であるかどうかの確認をするために必要があるときは、輸入者に対し、原産品であることを明らかにする資料の提供を求めることができる(暫12条の4第1項)。
通関実務,58-16-3,輸入者が、EU協定に基づく輸出者によって作成された原産地に関する申告（輸出者自己申告）によりEU協定税率の適用を要求する場合には、EU協定附属書３-D（原産地に関する申告文）に規定されている申告文は、インボイス等の商業上の文書上に作成することとされているが、当該申告文は商業上の文書の添付書類として別紙に作成されたものであってもよいこととされている。,○×,○,EU協定に基づくEPA税率を適用するため税関に提出する締約国原産品申告書には、EU協定附属書３-D（原産地に関する申告文）に規定されている申告文で輸出者又は生産者が作成するものは、インボイス等の商業上の文書上に作成する他、商業上の文書の添付書類として別紙に作成されたものであってもよいとされている。(関通68-5-11の3(2)ハ(イ))。
通関実務,58-16-4,輸入者が、EU協定に基づく輸出者によって作成された原産地に関する申告（輸出者自己申告）によりEU協定税率の適用を要求し貨物を輸入した後、EU協定に規定する原産品であるかどうかの確認を受けた場合には、当該貨物がEU協定の規定に基づく協定締約国の原産品であることを確認するために十分な情報を日本税関に提供できないときであっても、税関長は、当該輸出者が所在するEU構成国の税関当局に対して情報を要請することができないこととされている。,○×,×,税関長は、輸入申告がされた貨物について、EPA税率の適用を受けようとする貨物が締約国の原産品であるかどうかの確認をするために必要があるときは、権限ある当局（原産地証明書の発給権限や認定輸出者の認定の権限がある機関のこと。）、締約国の税関当局、輸出者又は生産者に対し、貨物について質問し、又は貨物が原産品であることを明らかにする資料の提供を求めることができる(暫12条の4第1項)。したがって、EU協定税率の適用を受けようとする場合は、EU構成国の税関当局に対して質問や資料提供の求めといった方法により情報を要請することができる。
通関実務,58-16-5,課税価格の総額が20万円以下の貨物についてEU協定税率の適用を受けようとする場合には、EU協定に基づく輸出者によって作成された原産地に関する申告（輸出者自己申告）によるものであるか又はEU協定に規定する輸入者の知識（輸入者自己申告）によるものであるかにかかわらず、EU協定に基づく締約国原産品申告書の提出は要しない。,○×,○,EU協定税率を適用しようとする場合は締約国原産品申告書等の提出を要するが、課税価格の総額が20万円以下の貨物については例外的に不要となる(関令61条1項2号イ(2))。
通関実務,58-17-1,包括的な経済上の連携に関する日本国及び東南アジア諸国連合構成国の間の協定の規定に基づく締約国原産品であることを申告する書類は、輸入貨物に係る輸入者が自ら作成することはできない。,○×,○,東南アジア諸国連合協定（アセアン協定）では、EPA税率を適用する際に締約国原産品申告書等の提出は認められていない(関通68-5-11の3(1))。
通関実務,58-17-2,経済上の連携に関する日本国とベトナム社会主義共和国との間の協定の規定に基づく締約国原産品であることを申告する書類は、輸入貨物に係る輸入者が自ら作成することはできない。,○×,○,ベトナム協定では、EPA税率を適用する際に締約国原産品申告書等の提出は認められていない(関通68-5-11の3(1))。
通関実務,58-17-3,日本国とアメリカ合衆国との間の貿易協定の規定に基づく締約国原産品申告書は、輸入貨物に係る輸入者が自ら作成することはできない。,○×,×,米国協定では、EPA税率を適用する際に、輸入者が作成した締約国原産品申告書の提出が認められている(関通68-5-11の3(1)、米国協定附属書Ⅰ第C節第1款9(a))。
通関実務,58-17-4,経済上の連携に関する日本国とオーストラリアとの間の協定の規定に基づく締約国原産品申告書は、輸入貨物に係る輸出者が自ら作成することができる。,○×,○,オーストラリア協定では、EPA税率を適用する際に、生産者、輸出者又は輸入者のいずれかが作成した締約国原産品申告書の提出が認められている(関通68-5-11の3(1)、オーストラリア協定3・16条)。
通関実務,58-17-5,包括的な経済上の連携に関する日本国とグレートブリテン及び北アイルランド連合王国との間の協定の規定に基づく締約国原産品申告書は、輸入貨物に係る輸出者が自ら作成することができる。,○×,○,英国協定では、EPA税率を適用する際に、生産者、輸出者又は輸入者のいずれかが作成した締約国原産品申告書の提出が認められている(関通68-5-11の3(1)、英国協定3・16条)。
